#Dateiname_orig;Referenz;EventStart;EvtDuration;EventName;EventDesc;EPGExtEvt
WILDESSUEDAM1_0901210909.vid;;2009-01-21 09:10;00:42;Wildes Südamerika (2/6);Fluss ohne Grenzen;Doku-Reihe, Großbritannien 2000, ARTESüdamerika ist geprägt von sehr unterschiedlichen Landschaftsformen und weist extreme klimatische Bedingungen auf. Außerdem lebt auf dem viertgrößten Kontinent der Erde eine Vielfalt einmaliger Tiere.Der zweite Teil berichtet vom Überleben im gewaltigen Flusssystem des Amazonas, des größten Flusses der Welt.
WILDESSUEDAM2_0901210913.vid;;2009-01-21 09:10;00:42;Wildes Südamerika (2/6);Fluss ohne Grenzen;Doku-Reihe, Großbritannien 2000, ARTESüdamerika ist geprägt von sehr unterschiedlichen Landschaftsformen und weist extreme klimatische Bedingungen auf. Außerdem lebt auf dem viertgrößten Kontinent der Erde eine Vielfalt einmaliger Tiere.Der zweite Teil berichtet vom Überleben im gewaltigen Flusssystem des Amazonas, des größten Flusses der Welt.
WILDESSUEDAM3_0901210951.vid;;2009-01-21 09:10;00:42;Wildes Südamerika (2/6);Fluss ohne Grenzen;Doku-Reihe, Großbritannien 2000, ARTESüdamerika ist geprägt von sehr unterschiedlichen Landschaftsformen und weist extreme klimatische Bedingungen auf. Außerdem lebt auf dem viertgrößten Kontinent der Erde eine Vielfalt einmaliger Tiere.Der zweite Teil berichtet vom Überleben im gewaltigen Flusssystem des Amazonas, des größten Flusses der Welt.
WILHELMAGESC1_0807171949.vid;;2008-07-17 19:50;00:05;Wilhelma-Geschichten;Schildkröten und Seelöwen;
WILHELMAGESC2_0807171952.vid;;2008-07-17 19:50;00:05;Wilhelma-Geschichten;Schildkröten und Seelöwen;
ZYPERNAUFDER1_0806281600.vid;;2008-06-28 16:00;00:30;Weltreisen: Zypern;Auf der Straße der Aphrodite;Zypern hat weit mehr zu bieten als die Strände im Osten der Insel, die vor allem bei deutschen und britischen Touristen bekannt und beliebt sind.Mittelgebirgsartige Höhen sind bedeckt von endlosen Olivenhainen, im Hintergrund das blaue Meer, die Luft erfüllt vom Duft der Pinien. Uralte Handelswege durchziehen die Insel, die "Straße der Oliven" ist eine davon. Entlang der Berge, die alpine Höhen erreichen, führt sie durch grüne Täler hindurch.(16:9)
ZYPERNAUFDER2_0806281624.vid;;2008-06-28 16:00;00:30;Weltreisen: Zypern;Auf der Straße der Aphrodite;Zypern hat weit mehr zu bieten als die Strände im Osten der Insel, die vor allem bei deutschen und britischen Touristen bekannt und beliebt sind.Mittelgebirgsartige Höhen sind bedeckt von endlosen Olivenhainen, im Hintergrund das blaue Meer, die Luft erfüllt vom Duft der Pinien. Uralte Handelswege durchziehen die Insel, die "Straße der Oliven" ist eine davon. Entlang der Berge, die alpine Höhen erreichen, führt sie durch grüne Täler hindurch.(16:9)
LAGUNENDUENE1_0907041135.vid;;2009-07-04 11:36;00:44;Lagunen, Dünen, Urwälder;Im griechischen Nestos-Delta;Ein Film von Andreas SchulzeDer Nestos entspringt in Bulgarien und mündet im nordöstlichen Griechenland ins Mittelmeer. Der Fluss durchbricht die Südkette der Rhodopen.In den vergangenen zehn- bis zwanzigtausend Jahren schwemmte er Unmengen feines Gesteinsmaterial ins Meer. Auf diese Weise entstand ein 550 Quadratkilometer großes Delta. Es wird zu den bedeutendsten Feuchtgebieten Europas gezählt.(Stereo Breitbild)
LAGUNENDUENE2_0907041144.vid;;2009-07-04 11:36;00:44;Lagunen, Dünen, Urwälder;Im griechischen Nestos-Delta;Ein Film von Andreas SchulzeDer Nestos entspringt in Bulgarien und mündet im nordöstlichen Griechenland ins Mittelmeer. Der Fluss durchbricht die Südkette der Rhodopen.In den vergangenen zehn- bis zwanzigtausend Jahren schwemmte er Unmengen feines Gesteinsmaterial ins Meer. Auf diese Weise entstand ein 550 Quadratkilometer großes Delta. Es wird zu den bedeutendsten Feuchtgebieten Europas gezählt.(Stereo Breitbild)
LAGUNENDUENE3_0907041150.vid;;2009-07-04 11:36;00:44;Lagunen, Dünen, Urwälder;Im griechischen Nestos-Delta;Ein Film von Andreas SchulzeDer Nestos entspringt in Bulgarien und mündet im nordöstlichen Griechenland ins Mittelmeer. Der Fluss durchbricht die Südkette der Rhodopen.In den vergangenen zehn- bis zwanzigtausend Jahren schwemmte er Unmengen feines Gesteinsmaterial ins Meer. Auf diese Weise entstand ein 550 Quadratkilometer großes Delta. Es wird zu den bedeutendsten Feuchtgebieten Europas gezählt.(Stereo Breitbild)
LAGUNENDUENE4_0907041157.vid;;2009-07-04 11:36;00:44;Lagunen, Dünen, Urwälder;Im griechischen Nestos-Delta;Ein Film von Andreas SchulzeDer Nestos entspringt in Bulgarien und mündet im nordöstlichen Griechenland ins Mittelmeer. Der Fluss durchbricht die Südkette der Rhodopen.In den vergangenen zehn- bis zwanzigtausend Jahren schwemmte er Unmengen feines Gesteinsmaterial ins Meer. Auf diese Weise entstand ein 550 Quadratkilometer großes Delta. Es wird zu den bedeutendsten Feuchtgebieten Europas gezählt.(Stereo Breitbild)
LAGUNENDUENE5_0907041209.vid;;2009-07-04 11:36;00:44;Lagunen, Dünen, Urwälder;Im griechischen Nestos-Delta;Ein Film von Andreas SchulzeDer Nestos entspringt in Bulgarien und mündet im nordöstlichen Griechenland ins Mittelmeer. Der Fluss durchbricht die Südkette der Rhodopen.In den vergangenen zehn- bis zwanzigtausend Jahren schwemmte er Unmengen feines Gesteinsmaterial ins Meer. Auf diese Weise entstand ein 550 Quadratkilometer großes Delta. Es wird zu den bedeutendsten Feuchtgebieten Europas gezählt.(Stereo Breitbild)
LAGUNENDUENE6_0907041218.vid;;2009-07-04 11:36;00:44;Lagunen, Dünen, Urwälder;Im griechischen Nestos-Delta;Ein Film von Andreas SchulzeDer Nestos entspringt in Bulgarien und mündet im nordöstlichen Griechenland ins Mittelmeer. Der Fluss durchbricht die Südkette der Rhodopen.In den vergangenen zehn- bis zwanzigtausend Jahren schwemmte er Unmengen feines Gesteinsmaterial ins Meer. Auf diese Weise entstand ein 550 Quadratkilometer großes Delta. Es wird zu den bedeutendsten Feuchtgebieten Europas gezählt.(Stereo Breitbild)
PLANETOPIA1_0910112244.vid;;2009-10-11 22:45;00:50;PLANETOPIA - Das Wissensmagazin;;Präsentiert von Kim Adler* Neue Skimming-Angriffe - So räumen Räuber Bankkonten leer* Erster A-380 für Deutschland - Jungfernflug eines Riesenjets* Faszinierende Meeresschildkröten* Manipulierte Geldautomaten* Unterwegs mit den BrandermittlernWeitere Informationen, Buchtipps und Links unter www.planetopia.de
PLANETOPIA2_0910112319.vid;;2009-10-11 22:45;00:50;PLANETOPIA - Das Wissensmagazin;;Präsentiert von Kim Adler* Neue Skimming-Angriffe - So räumen Räuber Bankkonten leer* Erster A-380 für Deutschland - Jungfernflug eines Riesenjets* Faszinierende Meeresschildkröten* Manipulierte Geldautomaten* Unterwegs mit den BrandermittlernWeitere Informationen, Buchtipps und Links unter www.planetopia.de
REIFEPRUEFUNG_1112221814.vid;;2011-12-22 18:15;00:45;Reifeprüfung im Pazifik;Die rätselhafte Reise australischer Meeresschildkröten;Dokumentation von Jeremy HogarthDeutschland 2011, ZDF, HDDie aufwendig gefilmte Dokumentation folgt dem Lebenszyklus der bedrohten Spezies der Meeresschildkröte und enthüllt das Geheimnis ihrer jahrelangen Wanderschaft durch den Pazifik, die sie von Australien bis an die Küste Südamerikas und zurückführt.
RevolutionamR_0906231314.vid;!Medion-3/[2009-06-21] Revolution am Riff_epg.txt:2;2009-06-23 13:15;00:45;Revolution am Riff;Hoffnung für die Korallen;
WwieWissen_0906071709.vid;;2009-06-07 17:10;00:30;W wie Wissen;Inseln - Refugien der Vielfalt - Moderation: Dennis Wilms;Themen:* Sokotra - Ein neues Galapagos* Greifswalder Oie* Sangalaki - Schutz für Schildkröten* Welt in Zahlen - Inseln* Fidschi - Die Farm der Korallen
[2006-05-27] Jeff Corwins tierische Abenteuer-1_video.pes;;2006-05-27 06:10;00:45;Jeff Corwins tierische Abenteuer;Kalifornien;An der Küste von Santa Cruz in Kalifornien begegnet Jeff Corwin erstmals dem beeindruckenden Weißen Hai.
[2006-05-27] Jeff Corwins tierische Abenteuer-2-1_video.pes;;2006-05-27 06:10;00:45;Jeff Corwins tierische Abenteuer;Kalifornien;An der Küste von Santa Cruz in Kalifornien begegnet Jeff Corwin erstmals dem beeindruckenden Weißen Hai.
[2006-05-27] Jeff Corwins tierische Abenteuer-2-2-1_video.pes;;2006-05-27 06:55;00:55;Jeff Corwins tierische Abenteuer;Costa Rica;
[2006-05-27] Jeff Corwins tierische Abenteuer-2-2-2-1_video.pes;;2006-05-27 06:55;00:55;Jeff Corwins tierische Abenteuer;Costa Rica;
[2006-05-27] Jeff Corwins tierische Abenteuer-2-2-2-2-1_video.pes;;2006-05-27 06:55;00:55;Jeff Corwins tierische Abenteuer;Costa Rica;
[2006-05-27] Jeff Corwins tierische Abenteuer-2-2-2-2-2_video.pes;;2006-05-27 06:55;00:55;Jeff Corwins tierische Abenteuer;Costa Rica;
[2006-06-03] Jeff Corwins tierische Abenteuer-1_video.pes;;2006-06-03 06:20;01:40;Jeff Corwins tierische Abenteuer;Am Amazonas;Mit Jeff CorwinJeff Corwin fährt im Boot den Rio Negro und den Amazonas hinunter. Dabei erforscht er die Artenvielfalt.
[2006-06-03] Jeff Corwins tierische Abenteuer-2-1_video.pes;;2006-06-03 06:20;01:40;Jeff Corwins tierische Abenteuer;Am Amazonas;Mit Jeff CorwinJeff Corwin fährt im Boot den Rio Negro und den Amazonas hinunter. Dabei erforscht er die Artenvielfalt.
[2006-07-02] Highway No 3 - Entlang der Ostk�ste Malaysias-1_video.pes;;2006-07-02 07:30;01:00;Highway No 3 - Entlang der Ostküste Malaysias;;Die Straße verläuft entlang der Ostküste der malaiischen Halbinsel. Die Ostküste wird als die "Seele Malaysias" bezeichnet, da die Menschen hier ihrem überlieferten Brauchtum eng verbunden sind und die abwechslungsreichen, großräumigen Naturlandschaften eine besondere Anziehungskraft haben.Andererseits haben Erdöl- und Erdgasfunde eine boomende Industrialisierung in Gang gesetzt.
[2006-07-02] Highway No 3 - Entlang der Ostk�ste Malaysias-2--1_video.pes;;2006-07-02 07:30;01:00;Highway No 3 - Entlang der Ostküste Malaysias;;Die Straße verläuft entlang der Ostküste der malaiischen Halbinsel. Die Ostküste wird als die "Seele Malaysias" bezeichnet, da die Menschen hier ihrem überlieferten Brauchtum eng verbunden sind und die abwechslungsreichen, großräumigen Naturlandschaften eine besondere Anziehungskraft haben.Andererseits haben Erdöl- und Erdgasfunde eine boomende Industrialisierung in Gang gesetzt.
[2006-07-02] Highway No 3 - Entlang der Ostk�ste Malaysias-2-1_video.pes;;2006-07-02 07:30;01:00;Highway No 3 - Entlang der Ostküste Malaysias;;Die Straße verläuft entlang der Ostküste der malaiischen Halbinsel. Die Ostküste wird als die "Seele Malaysias" bezeichnet, da die Menschen hier ihrem überlieferten Brauchtum eng verbunden sind und die abwechslungsreichen, großräumigen Naturlandschaften eine besondere Anziehungskraft haben.Andererseits haben Erdöl- und Erdgasfunde eine boomende Industrialisierung in Gang gesetzt.
[2006-07-02] Highway No 3 - Entlang der Ostk�ste Malaysias-2-_video.pes;;2006-07-02 07:30;01:00;Highway No 3 - Entlang der Ostküste Malaysias;;Die Straße verläuft entlang der Ostküste der malaiischen Halbinsel. Die Ostküste wird als die "Seele Malaysias" bezeichnet, da die Menschen hier ihrem überlieferten Brauchtum eng verbunden sind und die abwechslungsreichen, großräumigen Naturlandschaften eine besondere Anziehungskraft haben.Andererseits haben Erdöl- und Erdgasfunde eine boomende Industrialisierung in Gang gesetzt.
[2006-07-11] Tier zuliebe_video.pes;;2006-07-11 15:02;00:43;Tier zuliebe;;Mit Angela FritzschIm Tierpark Berlin präsentiert Angela Fritzsch diesmal das Beste aus der RBB-Reihe im Ersten "Panda, Gorilla & Co."Themen u.a.: * Fütterung von Hai und Seekuh und Nilpferd * Nachwuchs bei Pelikanen, Tigern, Servalen, Trampeltieren und Malaienbären * Blick in Futterküche und Krankenstation * Die Balz der Krokodile
[2006-07-14] Wunder der Erde-1_video.pes;;2006-07-14 21:00;00:45;Wunder der Erde;Ins weite Delta der Donau;Große Teile des Deltas sind heute geschützt. Hier sind Pelikane und Kormorane, Steppenmöwen, Uferschnepfen und Stelzenläufer unter sich. Rosa Pelikane kreisen am Himmel. Am Ufer sonnen sich Schildkröten. Sie fliegen, nisten und...Über ein Jahr hinweg hat der Kameramann Wolfram Taubert das Leben im Delta beobachtet und gefilmt. Ernst Waldemar Bauer hat ihn dabei ein Stück weit begleitet. Eine ungewöhnliche Beobachtung gelang Taubert: Würfelnattern bei der erfolgreichen Jagd auf Fische.(UT)
[2006-07-14] Wunder der Erde-2-1_video.pes;;2006-07-14 21:00;00:45;Wunder der Erde;Ins weite Delta der Donau;Große Teile des Deltas sind heute geschützt. Hier sind Pelikane und Kormorane, Steppenmöwen, Uferschnepfen und Stelzenläufer unter sich. Rosa Pelikane kreisen am Himmel. Am Ufer sonnen sich Schildkröten. Sie fliegen, nisten und...Über ein Jahr hinweg hat der Kameramann Wolfram Taubert das Leben im Delta beobachtet und gefilmt. Ernst Waldemar Bauer hat ihn dabei ein Stück weit begleitet. Eine ungewöhnliche Beobachtung gelang Taubert: Würfelnattern bei der erfolgreichen Jagd auf Fische.(UT)
[2006-07-14] Wunder der Erde-2-2-1_video.pes;;2006-07-14 21:00;00:45;Wunder der Erde;Ins weite Delta der Donau;Große Teile des Deltas sind heute geschützt. Hier sind Pelikane und Kormorane, Steppenmöwen, Uferschnepfen und Stelzenläufer unter sich. Rosa Pelikane kreisen am Himmel. Am Ufer sonnen sich Schildkröten. Sie fliegen, nisten und...Über ein Jahr hinweg hat der Kameramann Wolfram Taubert das Leben im Delta beobachtet und gefilmt. Ernst Waldemar Bauer hat ihn dabei ein Stück weit begleitet. Eine ungewöhnliche Beobachtung gelang Taubert: Würfelnattern bei der erfolgreichen Jagd auf Fische.(UT)
[2006-07-14] Wunder der Erde-2-2-2-1_video.pes;;2006-07-14 21:00;00:45;Wunder der Erde;Ins weite Delta der Donau;Große Teile des Deltas sind heute geschützt. Hier sind Pelikane und Kormorane, Steppenmöwen, Uferschnepfen und Stelzenläufer unter sich. Rosa Pelikane kreisen am Himmel. Am Ufer sonnen sich Schildkröten. Sie fliegen, nisten und...Über ein Jahr hinweg hat der Kameramann Wolfram Taubert das Leben im Delta beobachtet und gefilmt. Ernst Waldemar Bauer hat ihn dabei ein Stück weit begleitet. Eine ungewöhnliche Beobachtung gelang Taubert: Würfelnattern bei der erfolgreichen Jagd auf Fische.(UT)
[2006-07-14] Wunder der Erde-2-2-2-2-1_video.pes;;2006-07-14 21:00;00:45;Wunder der Erde;Ins weite Delta der Donau;Große Teile des Deltas sind heute geschützt. Hier sind Pelikane und Kormorane, Steppenmöwen, Uferschnepfen und Stelzenläufer unter sich. Rosa Pelikane kreisen am Himmel. Am Ufer sonnen sich Schildkröten. Sie fliegen, nisten und...Über ein Jahr hinweg hat der Kameramann Wolfram Taubert das Leben im Delta beobachtet und gefilmt. Ernst Waldemar Bauer hat ihn dabei ein Stück weit begleitet. Eine ungewöhnliche Beobachtung gelang Taubert: Würfelnattern bei der erfolgreichen Jagd auf Fische.(UT)
[2006-07-14] Wunder der Erde-2-2-2-2-2_video.pes;;2006-07-14 21:00;00:45;Wunder der Erde;Ins weite Delta der Donau;Große Teile des Deltas sind heute geschützt. Hier sind Pelikane und Kormorane, Steppenmöwen, Uferschnepfen und Stelzenläufer unter sich. Rosa Pelikane kreisen am Himmel. Am Ufer sonnen sich Schildkröten. Sie fliegen, nisten und...Über ein Jahr hinweg hat der Kameramann Wolfram Taubert das Leben im Delta beobachtet und gefilmt. Ernst Waldemar Bauer hat ihn dabei ein Stück weit begleitet. Eine ungewöhnliche Beobachtung gelang Taubert: Würfelnattern bei der erfolgreichen Jagd auf Fische.(UT)
[2006-07-20] mare TV-1_video.pes;;2006-07-20 10:00;00:45;mare TV;Costa Rica - Zwischen Karibik und Pazifik;Die schmale Landbrücke, die Nord- und Südamerika miteinander verbindet, trennt die beiden größten Weltmeere: den Atlantik und den Pazifik. Dazwischen liegt Costa Rica. "mare TV" zeigt das Leben an den Küsten dieses kleinen Landes.Nur noch 35.000 Indianer leben in Costa Rica. Einige Nachfahren dieser Ureinwohner verdienen mit Purpurschnecken ihren Lebensunterhalt. Begehrt ist das Meerestier vor allem wegen des Farbstoffes, den es absondert.Dokumentation von Steffen Schneider
[2006-07-20] mare TV-2_video.pes;;2006-07-20 10:00;00:45;mare TV;Costa Rica - Zwischen Karibik und Pazifik;Die schmale Landbrücke, die Nord- und Südamerika miteinander verbindet, trennt die beiden größten Weltmeere: den Atlantik und den Pazifik. Dazwischen liegt Costa Rica. "mare TV" zeigt das Leben an den Küsten dieses kleinen Landes.Nur noch 35.000 Indianer leben in Costa Rica. Einige Nachfahren dieser Ureinwohner verdienen mit Purpurschnecken ihren Lebensunterhalt. Begehrt ist das Meerestier vor allem wegen des Farbstoffes, den es absondert.Dokumentation von Steffen Schneider
[2006-07-24] Kratts Safari - Wilde Tiere..._video.pes;;2006-07-24 07:30;00:35;Kratts Safari - Wilde Tiere hautnah;Große und Kleine;Chris und Martin zieht es nach Afrika: Hier wollen sie die "großen Fünf" erforschen, also Elefant, Rhinozeros, Löwe, Büffel und Leopard. Aber alle Tiere sind cool, nicht nur die Großen! Und so manches "Extra" der Großen haben sich auch die kleinen Helden der Prärie zu Nutzen gemacht. Unter dem Namen "Little Five" gibt es fünf kleine Spezialisten, die den Großen, nicht nur dem Namen nach, in Nichts nachstehen.
[2006-09-28] Panda, Gorilla & Co.-1_video.pes;;2006-09-28 17:10;00:50;Panda, Gorilla & Co.;Rollige Tigerkatze;Tigerpaar im Honeymoon: Die frisch gebackenen Tigereltern Sindaya und Sandor nutzen die Zeit, wenn Tigerbaby Darius zur Untersuchung gefahren wird. Verliebtes Turteln lässt auf ein Geschwisterchen für den kleinen Darius hoffen.Tierarzt Dr. Pauly muss dringend ins Schildkrötenhaus. Gleich zwei Patienten warten auf ihn. Die erkältungsgeschüttelte Spornschildkröte braucht nur eine Spritze, der Gelbwangenschmuckschildkröte hingegen droht eine folgenschwere Amputation.
[2006-09-28] Panda, Gorilla & Co.-2-1_video.pes;;2006-09-28 17:10;00:50;Panda, Gorilla & Co.;Rollige Tigerkatze;Tigerpaar im Honeymoon: Die frisch gebackenen Tigereltern Sindaya und Sandor nutzen die Zeit, wenn Tigerbaby Darius zur Untersuchung gefahren wird. Verliebtes Turteln lässt auf ein Geschwisterchen für den kleinen Darius hoffen.Tierarzt Dr. Pauly muss dringend ins Schildkrötenhaus. Gleich zwei Patienten warten auf ihn. Die erkältungsgeschüttelte Spornschildkröte braucht nur eine Spritze, der Gelbwangenschmuckschildkröte hingegen droht eine folgenschwere Amputation.
[2006-09-28] Panda, Gorilla & Co.-2-2-1_video.pes;;2006-09-28 17:10;00:50;Panda, Gorilla & Co.;Rollige Tigerkatze;Tigerpaar im Honeymoon: Die frisch gebackenen Tigereltern Sindaya und Sandor nutzen die Zeit, wenn Tigerbaby Darius zur Untersuchung gefahren wird. Verliebtes Turteln lässt auf ein Geschwisterchen für den kleinen Darius hoffen.Tierarzt Dr. Pauly muss dringend ins Schildkrötenhaus. Gleich zwei Patienten warten auf ihn. Die erkältungsgeschüttelte Spornschildkröte braucht nur eine Spritze, der Gelbwangenschmuckschildkröte hingegen droht eine folgenschwere Amputation.
#[2007-12-08] NaturNah - Im Staat aus morschem Holz-1_video.pes;;2007-12-08 07:30;00:30;NaturNah - Das Donau-Delta;(3/5) Naturparadies am Schwarzen Meer;
#[2007-12-08] NaturNah - Im Staat aus morschem Holz-2-1_video.pes;;2007-12-08 07:30;00:30;NaturNah - Das Donau-Delta;(3/5) Naturparadies am Schwarzen Meer;
#[2007-12-08] NaturNah - Im Staat aus morschem Holz-2-2-1_video.pes;;2007-12-08 07:30;00:30;NaturNah - Das Donau-Delta;(3/5) Naturparadies am Schwarzen Meer;
#[2007-12-08] NaturNah - Im Staat aus morschem Holz-2-2-2_video.pes;;2007-12-08 07:30;00:30;NaturNah - Das Donau-Delta;(3/5) Naturparadies am Schwarzen Meer;
#[2008-04-19] Planet Schule_video.pes;;2008-04-19 06:40;00:25;Planet Schule;Gen-Jäger: Killertang;Sie sind Visionäre, Pioniere, Entdecker eines ganz neuen Kontinents in der Welt des Wissens: Sie sind Gen-Jäger. Und mit ihrer neuen Wissenschaft wollen sie Krankheiten ausrotten, ungelöste Rätsel der Geschichte lösen, bedrohte Arten retten.
#[2008-12-18] Wildes Wohnzimmer-1_video.pes;;2008-12-18 16:00;01:00;Wildes Wohnzimmer;Themen u.a.: Die größte Schlange Europas;Bei Schlangenzüchter Karsten Wöllner ist die größte Schlange Europas eingezogen! Das Tier stammt aus einer Lederfarm in Indonesien und wurde über den Flughafen Frankfurt importiert. Der fast 150 kg schwere Netzpython soll über 7 m messen - genau weiß das aber niemand. Zusammen mit sechs Freunden will Karsten das gefährliche Tier vermessen...Außerdem: Feuchter Umzug in Berlin mit einem 500-l-Meeresaquarium...
Der Humboldt-Nationalpark.trp;;2009-06-09 19:00;00:45;Der Humboldt-Nationalpark im Osten Kubas - Wo Kolumbus die Insel entdeckte;;
Der Humboldt-Nationalpark1.trp;;2009-06-09 19:00;00:45;Der Humboldt-Nationalpark im Osten Kubas - Wo Kolumbus die Insel entdeckte;;
Der Humboldt-Nationalpark2.trp;;2009-06-09 19:00;00:45;Der Humboldt-Nationalpark im Osten Kubas - Wo Kolumbus die Insel entdeckte;;
Der Humboldt-Nationalpark3.trp;;2009-06-09 19:00;00:45;Der Humboldt-Nationalpark im Osten Kubas - Wo Kolumbus die Insel entdeckte;;
Der Humboldt-Nationalpark4.trp;;2009-06-09 19:00;00:45;Der Humboldt-Nationalpark im Osten Kubas - Wo Kolumbus die Insel entdeckte;;
Der Humboldt-Nationalpark5.trp;;2009-06-09 19:00;00:45;Der Humboldt-Nationalpark im Osten Kubas - Wo Kolumbus die Insel entdeckte;;
Die Azoren_1.trp;;2009-12-26 10:40;00:45;Die Azoren - Paradies im ewigen Blau;Ein Film von Florian Guthknecht;Die Azoren sind eine abgeschiedene Welt - fern vom europäischen Festland und doch ein Teil von ihm. Ihr Symbol ist der ewig wolkenverhangene Pico, der höchste Berg Portugals, der sich 1500 Kilometer vom portugiesischen Mutterland 3000 Meter aus dem Meer erhebt.
Die Azoren_2.trp;;2009-12-26 10:40;00:45;Die Azoren - Paradies im ewigen Blau;Ein Film von Florian Guthknecht;Die Azoren sind eine abgeschiedene Welt - fern vom europäischen Festland und doch ein Teil von ihm. Ihr Symbol ist der ewig wolkenverhangene Pico, der höchste Berg Portugals, der sich 1500 Kilometer vom portugiesischen Mutterland 3000 Meter aus dem Meer erhebt.
Die Azoren_3.trp;;2009-12-26 10:40;00:45;Die Azoren - Paradies im ewigen Blau;Ein Film von Florian Guthknecht;Die Azoren sind eine abgeschiedene Welt - fern vom europäischen Festland und doch ein Teil von ihm. Ihr Symbol ist der ewig wolkenverhangene Pico, der höchste Berg Portugals, der sich 1500 Kilometer vom portugiesischen Mutterland 3000 Meter aus dem Meer erhebt.
Die Azoren_4.trp;;2009-12-26 10:40;00:45;Die Azoren - Paradies im ewigen Blau;Ein Film von Florian Guthknecht;Die Azoren sind eine abgeschiedene Welt - fern vom europäischen Festland und doch ein Teil von ihm. Ihr Symbol ist der ewig wolkenverhangene Pico, der höchste Berg Portugals, der sich 1500 Kilometer vom portugiesischen Mutterland 3000 Meter aus dem Meer erhebt.
Die Dschungel-Hueter.trp;;2009-06-25 08:40;00:30;Die Dschungel-Hüter;Geheimnis um die Schildkröten;
Kaltbluetig2.trp;;2009-05-15 12:00;00:45;Kaltblütig;Gepanzerte Riesen;
Naturwunder Galapagos-1_1.trp;;2009-06-08 20:15;00:45;Naturwunder Galapagos;(1/2) Aus Feuer geboren;Der Archipel der Galapagosinseln besteht aus 13 Hauptinseln und über 60 kleinen Inseln, Felsen und Riffen, die sich über 400 km weit im Pazifik erstrecken. Sie liegen rund 1.000 km östlich der Küste Südamerikas ganz nah am Äquator.
Naturwunder Galapagos-1_2.trp;;2009-06-08 20:15;00:45;Naturwunder Galapagos;(1/2) Aus Feuer geboren;Der Archipel der Galapagosinseln besteht aus 13 Hauptinseln und über 60 kleinen Inseln, Felsen und Riffen, die sich über 400 km weit im Pazifik erstrecken. Sie liegen rund 1.000 km östlich der Küste Südamerikas ganz nah am Äquator.
Naturwunder Galapagos-1_3.trp;;2009-06-08 20:15;00:45;Naturwunder Galapagos;(1/2) Aus Feuer geboren;Der Archipel der Galapagosinseln besteht aus 13 Hauptinseln und über 60 kleinen Inseln, Felsen und Riffen, die sich über 400 km weit im Pazifik erstrecken. Sie liegen rund 1.000 km östlich der Küste Südamerikas ganz nah am Äquator.
Naturwunder Galapagos-1_4.trp;;2009-06-08 20:15;00:45;Naturwunder Galapagos;(1/2) Aus Feuer geboren;Der Archipel der Galapagosinseln besteht aus 13 Hauptinseln und über 60 kleinen Inseln, Felsen und Riffen, die sich über 400 km weit im Pazifik erstrecken. Sie liegen rund 1.000 km östlich der Küste Südamerikas ganz nah am Äquator.
Naturwunder Galapagos-1_5.trp;;2009-06-08 20:15;00:45;Naturwunder Galapagos;(1/2) Aus Feuer geboren;Der Archipel der Galapagosinseln besteht aus 13 Hauptinseln und über 60 kleinen Inseln, Felsen und Riffen, die sich über 400 km weit im Pazifik erstrecken. Sie liegen rund 1.000 km östlich der Küste Südamerikas ganz nah am Äquator.
Naturwunder Galapagos-2_1.trp;;2009-06-09 20:15;00:45;Naturwunder Galapagos;(2/3) Inseln, die die Welt veränderten;In der 2. Folge erläutert Patrick Morris wie sich das Leben auf Galapagos im Laufe der Jahrmillionen veränderte und wie ein junger Wissenschaftler durch Beobachtung dieser einzigartigen Tier- und Pflanzenwelt unser Weltbild dramatisch veränderte. Sein Name: Charles Darwin.
Naturwunder Galapagos-2_2.trp;;2009-06-09 20:15;00:45;Naturwunder Galapagos;(2/3) Inseln, die die Welt veränderten;In der 2. Folge erläutert Patrick Morris wie sich das Leben auf Galapagos im Laufe der Jahrmillionen veränderte und wie ein junger Wissenschaftler durch Beobachtung dieser einzigartigen Tier- und Pflanzenwelt unser Weltbild dramatisch veränderte. Sein Name: Charles Darwin.
Naturwunder Galapagos-2_3.trp;;2009-06-09 20:15;00:45;Naturwunder Galapagos;(2/3) Inseln, die die Welt veränderten;In der 2. Folge erläutert Patrick Morris wie sich das Leben auf Galapagos im Laufe der Jahrmillionen veränderte und wie ein junger Wissenschaftler durch Beobachtung dieser einzigartigen Tier- und Pflanzenwelt unser Weltbild dramatisch veränderte. Sein Name: Charles Darwin.
Naturwunder Galapagos-2_4.trp;;2009-06-09 20:15;00:45;Naturwunder Galapagos;(2/3) Inseln, die die Welt veränderten;In der 2. Folge erläutert Patrick Morris wie sich das Leben auf Galapagos im Laufe der Jahrmillionen veränderte und wie ein junger Wissenschaftler durch Beobachtung dieser einzigartigen Tier- und Pflanzenwelt unser Weltbild dramatisch veränderte. Sein Name: Charles Darwin.
Naturwunder Galapagos-2_5.trp;;2009-06-09 20:15;00:45;Naturwunder Galapagos;(2/3) Inseln, die die Welt veränderten;In der 2. Folge erläutert Patrick Morris wie sich das Leben auf Galapagos im Laufe der Jahrmillionen veränderte und wie ein junger Wissenschaftler durch Beobachtung dieser einzigartigen Tier- und Pflanzenwelt unser Weltbild dramatisch veränderte. Sein Name: Charles Darwin.
